Software Name,Aliases,Normalized Name
malpedia_PvzOut,,pvzout
malpedia_PwndLocker,ProLock,pwndlocker
malpedia_pwnpos,,pwnpos
malpedia_win.pyfiledel,,pyfiledel
malpedia_Pykspa,,pykspa
malpedia_PyLocky,Locky Locker,pylocky
malpedia_PyXie,PyXie RAT,pyxie
malpedia_Qaccel,,qaccel
malpedia_Qadars,,qadars
malpedia_QakBot,"Oakboat, Pinkslipbot, Qbot, Quakbot",qakbot
malpedia_QHost,Tolouge,qhost
malpedia_QtBot,qtproject,qtbot
malpedia_QuantLoader,,quantloader
malpedia_QUARTERRIG,"MUSKYBEAT, STATICNOISE",quarterrig
malpedia_Quasar RAT,"CinaRAT, QuasarRAT, Yggdrasil",quasar rat
malpedia_QuickHeal,,quickheal
malpedia_QUICKMUTE,,quickmute
malpedia_QUIETCANARY,"Kapushka, Tunnus",quietcanary
malpedia_QuietSieve,,quietsieve
malpedia_QuiteRAT,Acres,quiterat
malpedia_Qulab,,qulab
malpedia_QvoidStealer,Qvoid-Token-Grabber,qvoidstealer
malpedia_r77,r77 Rootkit,r77
malpedia_r980,,r980
malpedia_Raccoon,"Mohazo, RaccoonStealer, Racealer, Racoon",raccoon
malpedia_Racket Downloader,,racket
malpedia_Rad,,rad
malpedia_Radamant,,radamant
malpedia_RadRAT,,radrat
malpedia_RagnarLocker,,ragnarlocker
malpedia_Ragnarok,,ragnarok
malpedia_Raindrop,,raindrop
malpedia_Rakhni,,rakhni
malpedia_Rambo,brebsd,rambo
malpedia_Ramdo,,ramdo
malpedia_Ramnit,Nimnul,ramnit
malpedia_Ramsay,,ramsay
malpedia_Ranbyus,,ranbyus
malpedia_Ranion,,ranion
malpedia_Ranscam,,ranscam
malpedia_Ransoc,,ransoc
malpedia_RansomEXX,"Ransom X, Defray777",ransomexx
malpedia_RansomHub,,ransomhub
malpedia_Ransomlock,WinLock,ransomlock
malpedia_SNC,,ransomware snc
malpedia_Rapid Ransom,,rapid ransom
malpedia_RapidStealer,,rapid stealer
malpedia_Rarog,,rarog
malpedia_rarstar,,rarstar
malpedia_Raspberry Robin,"RaspberryRobin, QNAP-Worm, LINK_MSIEXEC",raspberry robin
malpedia_Ratankba,QUICKRIDE,ratankba
malpedia_RatankbaPOS,RATANKBAPOS,ratankbapos
malpedia_RATel,,ratel
malpedia_RatSnif,,ratsnif
malpedia_RAWDOOR,,rawdoor
malpedia_RawPOS,,rawpos
malpedia_Razy,,razy
malpedia_RC2FM,,rc2fm
malpedia_RCS,"Remote Control System, Crisis",rcs
malpedia_RCtrl,,rctrl
malpedia_rdasrv,,rdasrv
malpedia_RDAT,GREYSTUFF,rdat
malpedia_ReactorBot,,reactorbot
malpedia_Reaver,,reaver
malpedia_RecordBreaker,,recordbreaker
malpedia_RedAlpha,,redalpha
malpedia_RedCap,,redcap
malpedia_RedCurl,,redcurl
malpedia_RedEnergy Stealer,,redenergy stealer
malpedia_RedLeaves,BUGJUICE,redleaves
malpedia_RedLine Stealer,RECORDSTEALER,redline stealer
malpedia_Redosdru,,redosdru
malpedia_REDPEPPER,Adupib,redpepper
malpedia_RedRum,"Grinch, Tycoon, Thanos",redrum
malpedia_REDSALT,Dipsind,redsalt
malpedia_REDSHAWL,,redshawl
malpedia_Redyms,,redyms
malpedia_Red Alert,,red alert
malpedia_Red Gambler,,red gambler
malpedia_ReedBed,,reedbed
malpedia_reGeorg,,regeorg
malpedia_Regin,,regin
malpedia_RegretLocker,,regretlocker
malpedia_RekenSom,GHack Ransomware,rekensom
malpedia_win.rekoobe,"tinyshell.win, tshd.win",rekoobew
malpedia_Rekt Loader,,rektloader
malpedia_Rektware,PRZT Ransomware,rektware
malpedia_RelicRace,,relic race
malpedia_RemCom,RemoteCommandExecution,remcom
malpedia_Remcos,"RemcosRAT, Remvio, Socmer",remcos
malpedia_Remexi,CACHEMONEY,remexi
malpedia_RemoteAdmin,,remoteadmin
malpedia_RemoteControl,remotecontrolclient,remotecontrolclient
malpedia_Remsec,,remsec strider
malpedia_Remy,WINDSHIELD,remy
malpedia_Rerdom,,rerdom
malpedia_Reshell,,reshell
malpedia_Resident,,resident
malpedia_Retadup,,retadup
malpedia_Retefe,"Tsukuba, Werdlod",retefe
malpedia_Retro,,retro
malpedia_RevC2,,revc2
malpedia_Revenant,,revenant
malpedia_Revenge RAT,Revetrat,revenge rat
malpedia_ReverseRAT,,reverse rat
malpedia_Reveton,,reveton
malpedia_REvil,"Sodinokibi, Sodin",revil
malpedia_RGDoor,,rgdoor
malpedia_Rhadamanthys,,rhadamanthys
malpedia_Rhino,,rhino
malpedia_RHttpCtrl,,rhttpctrl
malpedia_Rhysida,,rhysida
malpedia_Rietspoof,,rietspoof
malpedia_Rifdoor,,rifdoor
malpedia_Rikamanu,,rikamanu
malpedia_Rincux,,rincux
malpedia_Ripper ATM,,ripper atm
malpedia_RiseLoader,,riseloader
malpedia_RisePro,,risepro
malpedia_Rising Sun,,rising sun
malpedia_RM3,,rm3
malpedia_RMS,"Gussdoor, Remote Manipulator System, RuRAT",rms
malpedia_ROADSWEEP,,roadsweep
malpedia_RoarBAT,,roar bat
malpedia_RobinHood,RobbinHood,robinhood
malpedia_rock,yellowalbatross,rock
malpedia_Rockloader,,rockloader
malpedia_Rofin,,rofin
malpedia_RogueRobinNET,,roguerobin
malpedia_Rokku,,rokku
malpedia_RokRAT,DOGCALL,rokrat
malpedia_ROLLCOAST,"Sabbath, S4bb47h, Arcane",rollcoast
malpedia_RollSling,,roll sling
malpedia_Rombertik,CarbonGrabber,rombertik
malpedia_ROMCOM RAT,"PEAPOD, SingleCamper, SnipBot",romcom rat
"malpedia_Romeo(Alfa,Bravo, ...)",,romeos
malpedia_Rook,,rook
malpedia_Roopirs,,roopirs
malpedia_Roopy,,roopy
malpedia_Rorschach Ransomware,BabLock,rorschach
malpedia_Roseam,PisLoader,roseam
malpedia_Roshtyak,,roshtyak
malpedia_RotorCrypt,"Rotor, RotoCrypt",rotorcrypt
malpedia_Rover,,rover
malpedia_Rovnix,"Mayachok, Cidox, BkLoader",rovnix
malpedia_RoyalCli,,royalcli
malpedia_Royal DNS,,royal dns
malpedia_Royal Ransom,,royal ransom
malpedia_Rozena,,rozena
malpedia_RTM,Redaman,rtm
malpedia_RTM Locker,Read The Manual Locker,rtm locker
malpedia_rtpos,,rtpos
malpedia_Rubeus,,rubeus
malpedia_Ruckguv,,ruckguv
malpedia_Rumish,,rumish
malpedia_Running RAT,running_rat,runningrat
malpedia_RURansom,,ruransom
malpedia_Rurktar,RCSU,rurktar
malpedia_RustBucket,,rustbucket
malpedia_Rustock,,rustock
malpedia_Ryuk,,ryuk
malpedia_Ryuk Stealer,Sidoh,ryuk stealer
malpedia_SADBRIDGE,,sadbridge
malpedia_Sadogo,,sadogo
malpedia_Saefko,,saefko
malpedia_SafeNet,,safenet
malpedia_Sagerunex,,sagerunex
malpedia_SAGE,Saga,sage ransom
malpedia_SaiGon,,saigon
malpedia_Saint Bot,,saint bot
malpedia_Saitama Backdoor,"AMATIAS, Saitama",saitama
malpedia_Sakula RAT,Sakurel,sakula rat
malpedia_Salgorea,BadCake,salgorea
malpedia_Sality,,sality
malpedia_SamoRAT,,samo rat
malpedia_SamSam,Samas,samsam
malpedia_Sanny,,sanny
malpedia_SapphireMiner,,sapphire miner
malpedia_SapphireStealer,,sapphire stealer
malpedia_SappyCache,,sappycache
malpedia_Sarhust,"ENDCMD, Hussarini",sarhust
malpedia_Sasfis,Oficla,sasfis
malpedia_Satacom,"CurlyGate, LegionLoader, RobotDropper",satacom
malpedia_Satan,"5ss5c, DBGer, Lucky Ransomware",satan
malpedia_Satana,,satana
malpedia_Satellite Turla,,satellite turla
malpedia_Sathurbot,,sathurbot
malpedia_ScanLine,,scanline
malpedia_Scano,,scano
malpedia_ScanPOS,,scanpos
malpedia_Scarabey,"MVP, Scarab-Russian, Scarab",scarabey
malpedia_Scarab Ransomware,,scarab ransom
malpedia_ScareCrow,,scarecrow
malpedia_Schneiken,,schneiken
malpedia_Scieron,,scieron
malpedia_Scote,,scote
malpedia_Scout,,scout
malpedia_Scranos,,scranos
malpedia_ScreenCap,,screencap
malpedia_ScreenLocker,,screenlocker
malpedia_ScrubCrypt,,scrubcrypter
malpedia_SDBbot,,sdbbot
malpedia_SEADADDY,"SeaDuke, Seadask",seadaddy
malpedia_SeaSalt,,seasalt
malpedia_SectopRAT,"1xxbot, ArechClient",sectop rat
malpedia_SeDll,,sedll
malpedia_Sedreco,"azzy, eviltoss",sedreco
malpedia_Seduploader,"jhuhugit, jkeyskw, downrage, carberplike, GAMEFISH",seduploader
malpedia_seinup,,seinup
malpedia_Sekhmet,,sekhmet
malpedia_SelfMake Loader,,selfmake
malpedia_SendSafe,,sendsafe
malpedia_SepSys,Silvertor Ransomware,sepsys
malpedia_Sepulcher,,sepulcher
malpedia_SerialVlogger,,serialvlogger
malpedia_Serpent Stealer,,serpent
malpedia_Serpico,,serpico
malpedia_ServHelper,,servhelper
malpedia_SessionManager,,session manager
malpedia_Sfile,"Morseop, Escal",sfile
malpedia_shadowhammer,DAYJOB,shadowhammer
malpedia_ShadowPad,"POISONPLUG.SHADOW, XShellGhost",shadowpad
malpedia_ShadyHammock,,shady hammock
malpedia_Shakti,,shakti
malpedia_SHAPESHIFT,,shapeshift
malpedia_shareip,remotecmd,shareip
malpedia_Shark,,shark
malpedia_SharpBeacon,,sharpbeacon
malpedia_SHARPKNOT,Bitrep,sharpknot
malpedia_SharpMapExec,,sharpmapexec
malpedia_SharpStage,LastConn,sharpstage
malpedia_SHARPSTATS,,sharpstats
malpedia_SharpRhino,,sharp rhino
malpedia_SHATTEREDGLASS,Unidentified 081,shatteredglass
malpedia_ShellClient RAT,GhostShell,shellclient
malpedia_ShellLocker,,shelllocker
malpedia_Shifu,,shifu
malpedia_Shim RAT,,shimrat
malpedia_SHIPSHAPE,,shipshape
malpedia_Shujin,,shujin
malpedia_Shurk Steal,,shurk
malpedia_Shurl0ckr,,shurl0ckr
malpedia_Shylock,Caphaw,shylock
malpedia_SideTwist,,sidetwist
malpedia_SideWalk,ScrambleCross,sidewalk
malpedia_SideWinder,,sidewinder
malpedia_SiennaBlue,"HolyLocker, H0lyGh0st",sienna blue
malpedia_SiennaPurple,"HolyLocker, H0lyGh0st",sienna purple
"malpedia_Sierra(Alfa,Bravo, ...)",Destover,sierras
malpedia_SiestaGraph,,siesta graph
malpedia_Siggen6,,siggen6
malpedia_SigLoader,,sigloader
malpedia_sihost,,sihost
malpedia_Silence,TrueBot,silence
malpedia_SilentGh0st,,silentgh0st
malpedia_SILENTUPLOADER,,silentuploader
malpedia_Silon,,silon
malpedia_Siluhdur,,siluhdur
malpedia_Simda,iBank,simda
malpedia_SimpleFileMover,,simplefilemover
malpedia_Sinowal,"Theola, Quarian, Mebroot, Anserin, Torpig",sinowal
malpedia_Sisfader,,sisfader
malpedia_Skimer,,skimer
malpedia_SkinnyBoy,,skinnyboy
malpedia_skip-2.0,,skip20
malpedia_Skipper,Kotel,skipper
malpedia_Skyplex,,skyplex
malpedia_Slam,,slam
malpedia_Slave,,slave
malpedia_SLICKSHOES,,slickshoes
malpedia_Slingshot,,slingshot
malpedia_Sliver,,sliver
malpedia_slnrat,,slnrat
malpedia_SlothfulMedia,QueenOfClubs,slothfulmedia
malpedia_SlowStepper,,slowstepper
malpedia_SLUB,,slub
malpedia_smac,speccom,smac
malpedia_Smackdown,,smackdown
malpedia_SManager,PhantomNet,smanager
malpedia_SmartEyes,,smarteyes
malpedia_SmartLoader,,smartloader
malpedia_SMAUG,,smaug
malpedia_SMOKEDHAM,,smokedham
malpedia_SmokeLoader,"Dofoil, Sharik, Smoke, Smoke Loader",smokeloader
malpedia_Smominru,Ismo,smominru
malpedia_Smrss32,,smrss32
malpedia_Sn0wsLogger,,sn0wslogger
malpedia_Snake,"EKANS, SNAKEHOSE",snake
malpedia_SNAPPYBEE,"Deed RAT, POISONPLUG.DEED",snappybee
malpedia_Snatch,,snatch
malpedia_SnatchCrypto,BackbitingTea,snatchcrypto
malpedia_SnatchLoader,,snatch loader
malpedia_SNEEPY,ByeByeShell,sneepy
malpedia_Snifula,Ursnif,snifula
malpedia_Snojan,,snojan
malpedia_SnowFlake Stealer,,snowflake stealer
malpedia_SNS Locker,,snslocker
malpedia_Sobaken,,sobaken
malpedia_Sobig,Palyh,sobig
malpedia_Socelars,,socelars
malpedia_Sockbot,,sockbot
malpedia_Socks5 Systemz,,socks5 systemz
malpedia_SocksBot,"BIRDDOG, Nadrac",socksbot
malpedia_SocksProxyGo,,socksproxygo
malpedia_SodaMaster,"dfls, HEAVYPOT, DelfsCake",sodamaster
malpedia_Solar,,solar
malpedia_Solarbot,Napolar,solarbot
malpedia_solarmarker,"Jupyter, Polazert, Yellow Cockatoo",solarmarker
malpedia_SolidBit,,solidbit
malpedia_SombRAT,,sombrat
malpedia_Somnia,,somnia
malpedia_Sorano,,sorano
malpedia_soraya,,soraya
malpedia_SoreFang,,sorefang
malpedia_Sorgu,,sorgu
malpedia_Soul,SoulSearcher,soul
malpedia_SOUNDBITE,denis,soundbite
malpedia_SpaceColon,,spacecolon
malpedia_SPACESHIP,,spaceship
malpedia_Spark,,spark
malpedia_Sparkle,,sparkle
malpedia_Sparksrv,,sparksrv
malpedia_SparkRAT,,spark rat
malpedia_SparrowDoor,,sparrow door
malpedia_Spartacus,,spartacus
malpedia_Spereal,,spearal
malpedia_SPECTRALVIPER,,spectralviper
malpedia_Spectre Rat,,spectre
malpedia_Spedear,,spedear
malpedia_SPHijacker,,sphijacker
malpedia_SPICA,,spica
malpedia_Spicy Hot Pot,,spicyhotpot
malpedia_SPIDERPIG RAT,,spider rat
malpedia_Splinter,,splinter
malpedia_splitloader,,splitloader
malpedia_Spora,,spora ransom
malpedia_SpyBot,,spybot
malpedia_Spyder,,spyder
malpedia_Spyder Patchwork,,spyder patchwork
malpedia_SpyEye,,spyeye
malpedia_SpyGrace,SpyGlace,spygrace
malpedia_SquidLoader,,squidloader
malpedia_Squirrelwaffle,DatopLoader,squirrelwaffle
malpedia_SquirtDanger,,squirtdanger
malpedia_sRDI,DAVESHELL,srdi
malpedia_SSHNET,,sshnet
malpedia_SslMM,,sslmm
malpedia_SSLoad,,ssload
malpedia_Stabuniq,,stabuniq
malpedia_StalinLocker,StalinScreamer,stalin locker
malpedia_Stampedo,,stampedo
malpedia_StarCruft,,starcruft
malpedia_StarLoader,,starloader
malpedia_StarsyPound,,starsypound
malpedia_StartPage,Easy Television Access Now,startpage
malpedia_STASHLOG,,stashlog
malpedia_StealBit,Corrempa,stealbit
malpedia_Stealc,,stealc
malpedia_Stealerium,,stealerium
malpedia_Stealer0x3401,,stealer 0x3401
malpedia_STEALHOOK,,stealhook
malpedia_StealthWorker Go,,stealthworker
malpedia_Stealth Soldier,,stealth soldier
malpedia_SteamHide,,steamhide
malpedia_StegoLoader,,stegoloader
malpedia_Stinger,,stinger
malpedia_STONEBOAT,,stoneboat
malpedia_StoneDrill,,stonedrill
malpedia_STOP,"KeyPass, Djvu",stop
malpedia_Stormwind,,stormwind
malpedia_STOWAWAY,,stowaway
malpedia_Stration,,stration
malpedia_STRATOFEAR,,stratofear
malpedia_StrelaStealer,,strelastealer
malpedia_Stresspaint,,stresspaint
malpedia_StrifeWater RAT,,strifewater rat
malpedia_StrikeSuit Gift,,strikesuit gift
malpedia_StrongPity,,strongpity
malpedia_Stuxnet,,stuxnet
malpedia_Subzero,"Corelump, Jumplump",subzero
malpedia_SUCEFUL,,suceful
malpedia_Sugar,,sugar
malpedia_SUGARDUMP,,sugardump
malpedia_SUGARRUSH,,sugarrush
malpedia_SUGARUSH,,sugarush
malpedia_SUNBURST,Solorigate,sunburst
malpedia_SunCrypt,,suncrypt
malpedia_,,sunnyday
malpedia_SunOrcal,,sunorcal
malpedia_SunSeed,,sunseed
malpedia_SuperBear RAT,,superbear
malpedia_SUPERNOVA,,supernova
malpedia_SuppoBox,"Bayrob, Nivdort, pizd",suppobox
malpedia_surtr,,surtr
malpedia_SVCReady,,svcready
malpedia_SwaetRAT,,swaet rat
malpedia_SweetSpecter,,sweetspecter
malpedia_swen,,swen
malpedia_SwiftSlicer,JaguarBlade,swiftslicer
malpedia_Sword,,sword
malpedia_sykipot,"getkys, Wkysol",sykipot
malpedia_SynAck,,synack
malpedia_SyncCrypt,,synccrypt
malpedia_Sync-Scheduler,,sync scheduler
malpedia_SynFlooder,,synflooder
malpedia_Synth Loader,,synth loader
malpedia_Sys10,,sys10
malpedia_Syscon,,syscon
malpedia_SysGet,,sysget
malpedia_SysJoker,,sysjoker
malpedia_SysKit,"IvizTech, MANGOPUNCH",syskit
malpedia_Sysraw Stealer,Clipsa,sysraw stealer
malpedia_Sysrv-hello,,sysrv hello
malpedia_SysScan,,sysscan
malpedia_SystemBC,"Coroxy, DroxiDat",systembc
malpedia_Szribi,Srizbi,szribi
malpedia_T34loader,,t34loader
malpedia_TabMsgSQL,,tabmsgsql
malpedia_taidoor,simbot,taidoor
malpedia_TAINTEDSCRIBE,,taintedscribe
malpedia_Taleret,,taleret
malpedia_Tandfuy,,tandfuy
malpedia_Tapaoux,,tapaoux
malpedia_TargetCompany,"Fargo, Mallox, Tohnichi",targetcompany
malpedia_Tarsip,,tarsip
malpedia_Taurus Stealer,,taurus stealer
malpedia_TClient,FIRESHADOW,tclient
malpedia_tDiscoverer,"HAMMERTOSS, HammerDuke",tdiscoverer
malpedia_TDTESS,,tdtess
malpedia_TeamBot,FINTEAM,teambot
malpedia_TeamSpy,"TVSPY, TeamViewerENT, TVRAT",teamspy
malpedia_TEARDROP,,teardrop
malpedia_TefoSteal,,tefosteal
malpedia_TelAndExt,,telandext
malpedia_TelB,,telb
malpedia_TeleBot,,telebot
malpedia_TeleDoor,,teledoor
malpedia_TelegramGrabber,,telegram grabber
malpedia_Telemiris,,telemiris
malpedia_Teleport,,teleport
malpedia_TelePowerBot,,telepowerbot
malpedia_TellYouThePass,,tellyouthepass
malpedia_Tempedreve,,tempedreve
malpedia_TEMPLEDOOR,,templedoor
malpedia_TempStealer,,temp stealer
malpedia_Terminator RAT,Fakem RAT,terminator rat
malpedia_Termite,,termite
malpedia_TerraPreter,,terrapreter
malpedia_TerraLoader,,terra loader
malpedia_TerraRecon,Taurus Loader Reconnaissance Module,terra recon
malpedia_TerraStealer,"StealerOne, SONE, Taurus Loader Stealer Module",terra stealer
malpedia_TerraTV,Taurus Loader TeamViewer Module,terra tv
malpedia_TeslaCrypt,cryptesla,teslacrypt
malpedia_TFlower,,tflower
malpedia_Thanatos,Alphabot,thanatos
malpedia_Thanatos Ransomware,,thanatos ransom
malpedia_ThinMon,,thinmon
malpedia_ThreeByte,,threebyte
malpedia_ThumbThief,,thumbthief
malpedia_ThunderX,Ranzy Locker,thunderx
malpedia_Thunker,,thunker
malpedia_Tidepool,,tidepool
malpedia_TigerLite,,tigerlite
malpedia_Tiger RAT,,tiger rat
malpedia_tildeb,,tildeb
malpedia_Tinba,"Zusy, TinyBanker, Illi",tinba
malpedia_TinyFluff,,tinyfluff
malpedia_TinyLoader,,tinyloader
malpedia_TinyMet,TiniMet,tinymet
malpedia_TinyNuke,"NukeBot, Nuclear Bot, MicroBankingTrojan, Xbot",tinynuke
malpedia_TinyTurlaNG,TTNG,tinyturla ng
malpedia_TinyTyphon,,tinytyphon
malpedia_TinyZbot,,tinyzbot
malpedia_TinyTurla,,tiny turla
malpedia_Tiop,,tiop
malpedia_TitanStealer,,titan stealer
malpedia_Tmanger,LuckyBack,tmanger
malpedia_Tofsee,Gheg,tofsee
malpedia_TokyoX,,tokyox
malpedia_tomiris,,tomiris
malpedia_TONEDEAF,,tonedeaf
malpedia_TONERJAM,,tonerjam
malpedia_TONESHELL,,toneshell
malpedia_Tonnerre,,tonnerre
malpedia_Topinambour,,topinambour
malpedia_Torisma,,torisma
malpedia_TorrentLocker,Teerac,torrentlocker
malpedia_TorLoader,,tor loader
malpedia_TOUCHMOVE,,touchmove
malpedia_TOUCHSHIFT,,touchshift
malpedia_ToxicEye,,toxiceye
malpedia_TransBox,,transbox
malpedia_tRat,,trat
malpedia_TreasureHunter,huntpos,treasurehunter
malpedia_TrickBot,"Trickster, TheTrick, TrickLoader",trickbot
malpedia_Trigona,,trigona
malpedia_Triton,"Trisis, HatMan",triton
malpedia_Trochilus RAT,,trochilus rat
malpedia_Troldesh,Shade,troldesh
malpedia_Troll Stealer,,troll stealer
malpedia_TroubleGrabber,,troublegrabber
malpedia_troystealer,,troystealer
malpedia_Trump Ransom,,trump ransom
malpedia_Tsifiri,,tsifiri
malpedia_tsunami,,tsunami
malpedia_TUNNELFISH,,tunnelfish
malpedia_TunnelSpecter,,tunnelspecter
malpedia_Tuoni,,tuoni
malpedia_turian,,turian
malpedia_Turkojan,,turkojan
malpedia_TurlaRPC,,turla rpc
malpedia_Turla SilentMoon,"BigBoss, Cacao, GoldenSky, HyperStack",turla silentmoon
malpedia_TURNEDUP,Notestuk,turnedup
malpedia_TwoDash,,twodash
malpedia_TYPEFRAME,,typeframe
malpedia_TypeHash,SkinnyD,typehash
malpedia_Typhon Stealer,Typhon Reborn V2,typhon stealer
malpedia_Tyupkin,,tyupkin
malpedia_T-Cmd,t_cmd,t cmd
malpedia_T-RAT 2.0,,t rat
malpedia_UACMe,Akagi,uacme
malpedia_UDPoS,,udpos
malpedia_UFR Stealer,Usteal,ufrstealer
malpedia_Uiwix,,uiwix
malpedia_Umbral,,umbral
malpedia_UnderminerEK,,underminer ek
malpedia_Unidentified 001,,unidentified 001
malpedia_Unidentified 003,,unidentified 003
malpedia_Unidentified 006,,unidentified 006
malpedia_Unidentified 013 (Korean),,unidentified 013 korean malware
malpedia_Unidentified 020 (Vault7),,unidentified 020 cia vault7
malpedia_Unidentified 022 (Ransom),,unidentified 022 ransom
malpedia_Unidentified 023,,unidentified 023
malpedia_Unidentified 024 (Ransomware),,unidentified 024 ransom
malpedia_Unidentified 025 (Clickfraud),,unidentified 025 clickfraud
malpedia_Unidentified 028,,unidentified 028
malpedia_Unidentified 029,,unidentified 029
malpedia_Unidentified 030 (Ransomware),,unidentified 030
malpedia_Unidentified 031,,unidentified 031
malpedia_Unidentified 037,,unidentified 037
malpedia_Unidentified 038,,unidentified 038
malpedia_Unidentified 039,,unidentified 039
malpedia_Unidentified 041,,unidentified 041
malpedia_Unidentified 042,,unidentified 042
malpedia_Unidentified 044,,unidentified 044
malpedia_Unidentified 045,,unidentified 045
malpedia_Unidentified 047,,unidentified 047
malpedia_Unidentified 052,,unidentified 052
malpedia_Unidentified 053 (Wonknu?),,unidentified 053
malpedia_Unidentified 057,,unidentified 057
malpedia_Unidentified 058,,unidentified 058
malpedia_,,unidentified 059
malpedia_Unidentified 061,,unidentified 061
malpedia_,,unidentified 063
malpedia_Unidentified 066,,unidentified 066
malpedia_Unidentified 067,,unidentified 067
malpedia_Unidentified 068,,unidentified 068
malpedia_Unidentified 069 (Zeus Unnamed2),,unidentified 069
malpedia_Unidentified 070 (Downloader),,unidentified 070
malpedia_Unidentified 071 (Zeus Unnamed1),,unidentified 071
malpedia_Unidentified 072 (Metamorfo Loader),,unidentified 072
malpedia_Unidentified 073 (Charming Kitten),,unidentified 073
malpedia_Unidentified 074 (Downloader),,unidentified 074
malpedia_Unidentified 075,,unidentified 075
malpedia_Unidentified 076 (Higaisa LNK to Shellcode),,unidentified 076
malpedia_Unidentified 077 (Lazarus Downloader),,unidentified 077
malpedia_Unidentified 078 (Zebrocy Nim Loader?),,unidentified 078
malpedia_Unidentified 080,,unidentified 080
malpedia_Unidentified 083 (AutoIT Stealer),,unidentified 083
malpedia_Unidentified 085,,unidentified 085
malpedia_Unidentified 087 ,,unidentified 087
malpedia_Unidentified 088 (Nim Ransomware),,unidentified 088
malpedia_Unidentified 089 (Downloader),5.t Downloader,unidentified 089
malpedia_Unidentified 090 (Lazarus),,unidentified 090
malpedia_Unidentified 091,,unidentified 091
malpedia_Unidentified 092 (Confucius Backdoor),,unidentified 092
malpedia_Unidentified 093 (Sidewinder),,unidentified 093
malpedia_Unidentified 095 (Iranian Wiper),,unidentified 095
malpedia_Unidentified 096 (Keylogger),,unidentified 096
malpedia_Unidentified 097 (Polonium Keylogger),,unidentified 097
malpedia_Unidentified 098 (APT29 Slack Downloader),,unidentified 098
malpedia_Unidentified 099 (APT29 Dropbox Loader),,unidentified 099
malpedia_Unidentified 100 (APT-Q-12),,unidentified 100
malpedia_Unidentified 101 (Lazarus?),,unidentified 101
malpedia_Unidentified 102 (Donot),,unidentified 102
malpedia_Unidentified 103 (FIN8),Sardonic,unidentified 103
malpedia_Unidentified 104,,unidentified 104
malpedia_Unidentified 105,,unidentified 105
malpedia_Unidentified 106,,unidentified 106
malpedia_Unidentified 107 (APT29),ICEBEAT,unidentified 107
malpedia_Unidentified 108,,unidentified 108
malpedia_Unidentified 109 (Lazarus?),IMEEX,unidentified 109
malpedia_Unidentified 110 (RustyFlag),,unidentified 110
malpedia_Unidentified 112 (Rust-based Stealer),,unidentified 112
malpedia_Unidentified 113 (RAT),,unidentified 113
malpedia_Unidentified 114 (APT28 InfoStealer),,unidentified 114
malpedia_Unidentified 115 (Nim Loader),,unidentified 115
malpedia_Unidentified 116 (Miner),,unidentified 116
malpedia_Unidentified 117 (Donot Loader),,unidentified 117
malpedia_Unidentified 118,,unidentified 118
malpedia_Unidentified 120,,unidentified 120
malpedia_Unlock92,,unlock92
malpedia_UPAS,Rombrast,upas
malpedia_Upatre,,upatre
malpedia_Urausy,,urausy
malpedia_UrlZone,"Bebloh, Shiotob",urlzone
malpedia_Uroburos,Snake,uroburos
malpedia_USBCulprit,,usbculprit
malpedia_USBferry,,usbferry
malpedia_Vadokrist,,vadokrist
malpedia_Vaggen,,vaggen
malpedia_ValleyRAT,Winos,valley rat
malpedia_VALUEVAULT,,valuevault
malpedia_vanillarat,,vanillarat
malpedia_VaporRage,BOOMMIC,vapor rage
malpedia_Varenyky,,varenyky
malpedia_Vawtrak,"Catch, grabnew, NeverQuest",vawtrak
malpedia_Veaty,,veaty
malpedia_Veeam Dumper,Eamfo,veeam
malpedia_VegaLocker,"Buran, Vega",vegalocker
malpedia_VEILEDSIGNAL,,veiledsignal
malpedia_Velso,,velso
malpedia_Vendetta,,vendetta
malpedia_Venom RAT,,venom
malpedia_VenomLoader,,venomloader
malpedia_VenomLNK,,venom lnk
malpedia_Venom Proxy,,venom proxy
malpedia_Venus Locker,,venus locker
malpedia_Vermilion Strike,,vermilion strike
malpedia_Vermin,,vermin
malpedia_Vetta Loader,"BrokerLoader, EMPTYSPACE",vetta loader
malpedia_Vflooder,,vflooder
malpedia_VHD Ransomware,,vhd ransomware
malpedia_VictoryGate,,victorygate
malpedia_Vidar,,vidar
malpedia_VIGILANT CLEANER,VIGILANT CHECKER,vigilant cleaner
malpedia_Vilsa Stealer,,vilsastealer
malpedia_virdetdoor,,virdetdoor
malpedia_VirLock,,virlock
malpedia_VIRTUALGATE,,virtualgate
malpedia_Virut,,virut
malpedia_Vizom,,vizom
malpedia_Vjw0rm,,vjw0rm
malpedia_VM Zeus,"VMzeus, ZeusVM, Zberp",vmzeus
malpedia_Vobfus,Beebone,vobfus
malpedia_Vohuk,,vohuk
malpedia_Void,VoidCrypt,void
malpedia_Voidoor,,voidoor
malpedia_VoidRAT,,void rat
malpedia_Voldemort,,voldemort
malpedia_Volgmer,"FALLCHILL, Manuscrypt",volgmer
malpedia_Vovalex,,vovalex
malpedia_Vreikstadi,,vreikstadi
malpedia_Vshell,,vshell
malpedia_VSingle,,vsingle
malpedia_vSkimmer,,vskimmer
malpedia_Vulturi,,vulturi
malpedia_Vyveva RAT,,vyveva
malpedia_w32times,,w32times
